,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa
1110,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219721,401112197104904576,4,9,53,3,3,56,44,Pass Incompletion,Aidan Smith pass incomplete to Kyric McGowan,0,-1.127472566196655
1103,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219721,401112197104904640,4,9,53,4,3,56,44,Pass Incompletion,"Aidan Smith pass incomplete to Berkeley Holman, broken up by Riley Moss",0,-1.393511844753963
1116,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,2,10,14,86,Pass Reception,Aidan Smith pass complete to Ramaud Chiaokhiao-Bowman for 12 yds to the Nwest 26 for a 1ST down,12,1.073378292986705
1117,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,4,17,30,70,Punt,"Andrew David punt for 14 yds, punt out-of-bounds at the Nwest 44",0,
1118,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,1,10,14,86,Pass Incompletion,"Aidan Smith pass incomplete to Malik Washington, broken up by Daviyon Nixon",0,-0.42008778911877176
1119,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,2,11,25,75,Pass Reception,Aidan Smith pass complete to Jace James for 12 yds to the Nwest 37 for a 1ST down,12,1.794332359265903
1120,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,1,10,26,74,Sack,Aidan Smith sacked by Daviyon Nixon for a loss of 1 yard to the Nwest 25,-1,-0.8380668403826874
1121,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,3,11,36,64,Sack,Aidan Smith sacked by Joe Evans for a loss of 6 yards to the Nwest 30,-6,-0.45115895063112
1122,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,2,11,36,64,Pass Incompletion,Aidan Smith pass incomplete to Drake Anderson,0,-0.5821953428262194
1123,Northwestern,Big Ten,0,Iowa,Big Ten,20,40111219723,401112197104954496,4,4,54,1,10,37,63,Sack,Aidan Smith sacked by Daviyon Nixon for a loss of 1 yard to the Nwest 36,-1,-1.2402959821642536
1138,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102947200,2,5,27,1,10,17,83,Rush,Hunter Johnson run for 3 yds to the Nwest 20,3,-0.204908473427289
1139,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102954880,2,4,50,2,7,20,80,Pass Reception,Hunter Johnson pass complete to Ramaud Chiaokhiao-Bowman for 6 yds to the Nwest 26,6,0.2078861889200425
1136,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102955584,2,4,43,3,1,26,74,Rush,Hunter Johnson run for 5 yds to the Nwest 31 for a 1ST down,5,0.9249138619438542
1143,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102958208,2,4,17,1,10,31,69,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.8947814664467213
1142,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102959296,2,4,6,2,10,31,69,Pass Reception,Hunter Johnson pass complete to Riley Lees for 6 yds to the Nwest 37,6,0.21580357114769733
1145,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102966976,2,3,29,3,4,37,63,Pass Reception,Hunter Johnson pass complete to Riley Lees for 7 yds to the Nwest 44 for a 1ST down,7,1.9160861190347678
1135,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102974080,2,2,58,1,10,44,56,Rush,Hunter Johnson run for 4 yds to the Nwest 48,4,-0.1632332623875107
1146,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102977408,2,2,25,2,6,48,52,Rush,Isaiah Bowser run for 1 yd to the Nwest 49,1,-0.9265399740707227
1137,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102979200,2,2,7,3,5,49,51,Pass Reception,Hunter Johnson pass complete to Malik Washington for 9 yds to the MchSt 42 for a 1ST down,9,2.1650205462654153
1140,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102979712,2,2,2,1,10,58,42,Timeout,"Timeout MICHIGAN ST, clock 02:02",0,
1141,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102979712,2,2,2,1,10,58,42,Penalty,"NORTHWESTERN Penalty, Offensive Holding (-10 Yards) to the Nwest 48",-10,
1133,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102984832,2,1,51,1,20,48,52,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.9018160377942479
1144,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102985280,2,1,46,2,20,48,52,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.5803663806070141
1134,Northwestern,Big Ten,3,Michigan State,Big Ten,7,40111221511,401112215102985984,2,1,39,3,20,48,52,Pass Interception Return,Hunter Johnson pass intercepted Josiah Scott return for no gain to the MchSt 38,0,-0.1541983332578507
1161,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221513,401112215102999808,2,0,1,1,10,5,95,Rush,TEAM run for 19 yds to the Nwest 24 for a 1ST down,19,0.7727437046190131
1163,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221513,401112215102999808,2,0,0,0,10,0,100,End of Half,End of 2nd Quarter,0,
1167,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221514,401112215103855872,3,14,40,1,10,25,75,Rush,Isaiah Bowser run for 1 yd to the Nwest 26,1,-0.5874795431016855
1166,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221514,401112215103864000,3,13,59,2,9,26,74,Pass Reception,Hunter Johnson pass complete to Kyric McGowan for 7 yds to the Nwest 33,7,0.3678920884760765
1164,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221514,401112215103865088,3,13,48,3,2,33,67,Rush,Isaiah Bowser run for no gain to the Nwest 33,0,-0.6013143962559822
1168,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221514,401112215103868480,3,13,14,4,2,33,67,Punt,"Daniel Kubiuk punt for 38 yds , Brandon Sowards returns for 12 yds to the MchSt 41",12,
1183,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221516,401112215103908288,3,9,16,1,10,22,78,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.6135902757979226
1181,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221516,401112215103915520,3,8,44,2,10,22,78,Pass Reception,Hunter Johnson pass complete to Riley Lees for 5 yds to the Nwest 27,5,0.04003568259681422
1182,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221516,401112215103915904,3,8,40,3,5,27,73,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.3149969292534509
1180,Northwestern,Big Ten,3,Michigan State,Big Ten,14,40111221516,401112215103916992,3,8,29,4,5,27,73,Punt,"Daniel Kubiuk punt for 40 yds , Brandon Sowards returns for 14 yds to the MchSt 47",14,
1196,Northwestern,Big Ten,3,Michigan State,Big Ten,21,40111221518,401112215103958592,3,4,13,1,10,25,75,Pass Reception,Hunter Johnson pass complete to Bennett Skowronek for 6 yds to the Nwest 31,6,0.3333748010525683
1198,Northwestern,Big Ten,3,Michigan State,Big Ten,21,40111221518,401112215103965888,3,3,40,2,4,31,69,Rush,Drake Anderson run for no gain to the Nwest 31,0,-0.8681070846083454
1195,Northwestern,Big Ten,3,Michigan State,Big Ten,21,40111221518,401112215103967104,3,3,28,3,4,31,69,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.43770162015070735
1194,Northwestern,Big Ten,3,Michigan State,Big Ten,21,40111221518,401112215103968128,3,3,18,4,4,31,69,Punt,"Daniel Kubiuk punt for 23 yds, downed at the MchSt 46",0,
1207,Northwestern,Big Ten,3,Michigan State,Big Ten,24,40111221520,401112215103999808,3,0,1,1,10,25,75,Rush,Isaiah Bowser run for 3 yds to the Nwest 28,3,-0.2957674139440157
1209,Northwestern,Big Ten,3,Michigan State,Big Ten,24,40111221520,401112215103999808,3,0,0,0,10,0,100,End Period,End of 3rd Quarter,0,
1210,Northwestern,Big Ten,3,Michigan State,Big Ten,24,40111221520,401112215104855872,4,14,40,2,7,28,72,Pass Reception,Aidan Smith pass complete to Charlie Mangieri for 8 yds to the Nwest 36 for a 1ST down,8,1.2263299258900062
1208,Northwestern,Big Ten,3,Michigan State,Big Ten,24,40111221520,401112215104859712,4,14,2,1,10,36,64,Sack,Aidan Smith sacked by Raequan Williams for a loss of 9 yards to the Nwest 27,-9,-1.9731450136729638
1226,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104878400,4,12,15,1,10,34,66,Rush,Aidan Smith run for 3 yds to the Nwest 37,3,-0.3978048422172354
1225,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104887104,4,11,28,2,7,37,63,Pass Reception,Aidan Smith pass complete to Ramaud Chiaokhiao-Bowman for 4 yds to the Nwest 41,4,-0.1399547488305864
1224,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104888512,4,11,14,3,3,41,59,Rush,Aidan Smith run for 2 yds to the Nwest 43,2,-0.4991530978534272
1223,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104897280,4,10,26,4,1,43,57,Rush,Drake Anderson run for 15 yds to the MchSt 42 for a 1ST down,15,3.078746607058739
1222,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104899904,4,10,0,1,10,58,42,Pass Reception,Aidan Smith pass complete to Riley Lees for 6 yds to the MchSt 36,6,0.2799158523170034
1221,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104905984,4,9,39,2,4,64,36,Rush,Drake Anderson run for 14 yds to the MchSt 22 for a 1ST down,14,0.3673968526066606
1217,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104909888,4,9,0,1,10,78,22,Fumble Recovery (Own),"Aidan Smith run for a loss of 12 yards to the MchSt 30 Aidan Smith fumbled, recovered by Nwest Aidan Smith  Aidan Smith run for 4 yds to the MchSt 30",4,-0.029486254339333
1220,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104915392,4,8,45,2,18,70,30,Rush,Jace James run for 5 yds to the MchSt 25,5,0.0418297350954562
1216,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104918272,4,8,16,4,13,75,25,Timeout,"Timeout MICHIGAN ST, clock 08:16",0,
1218,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104918272,4,8,16,3,13,75,25,Pass Incompletion,Aidan Smith pass incomplete,0,-0.9463874847592544
1219,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221522,401112215104919808,4,8,1,4,13,75,25,Pass Interception Return,Aidan Smith pass intercepted Joe Bachie return for 19 yds to the MchSt 35,-19,-2.0138617469800906
1233,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104947904,4,5,20,1,10,37,63,Rush,Drake Anderson run for 11 yds to the Nwest 48 for a 1ST down,11,1.0424565048673191
1236,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104949888,4,5,0,1,10,48,52,Rush,Drake Anderson run for no gain to the Nwest 48,0,-1.1430602484821704
1235,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104955776,4,4,41,2,10,48,52,Pass Reception,Aidan Smith pass complete to Bennett Skowronek for 20 yds to the MchSt 32 for a 1ST down,20,2.279595111603639
1234,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104957696,4,4,22,1,10,68,32,Rush,Drake Anderson run for 17 yds to the MchSt 15 for a 1ST down,17,0.3133203360238794
1232,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104958720,4,4,12,1,10,85,15,Rush,Aidan Smith run for 4 yds to the MchSt 11,4,-0.019365161227934
1239,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104965376,4,3,45,2,6,89,11,Pass Incompletion,Aidan Smith pass incomplete,0,-0.3363006671858974
1231,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104966592,4,3,33,3,6,89,11,Rush,Drake Anderson run for 7 yds to the MchSt 4 for a 1ST down,7,1.2256743992649395
1238,Northwestern,Big Ten,3,Michigan State,Big Ten,31,40111221524,401112215104975232,4,2,47,1,4,96,4,Rush,Drake Anderson run for 2 yds to the MchSt 2,2,-0.379746006608248
1237,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221524,401112215104975808,4,2,41,2,2,98,2,Rushing Touchdown,"Drake Anderson run for 2 yds for a TD, (Charlie Kuhbander KICK)",2,2.067936525322223
1241,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221525,401112215104975808,4,2,41,2,8,35,65,Kickoff,Trey Finison kickoff for 62 yds,0,
1250,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221526,401112215104987008,4,1,29,1,10,65,35,Pass Incompletion,Aidan Smith pass incomplete,0,-0.6918622905019662
1246,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221526,401112215104988992,4,1,9,2,10,65,35,Rush,Drake Anderson run for 7 yds to the MchSt 28,7,0.3913581141405002
1251,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221526,401112215104994432,4,0,55,3,3,72,28,Rush,Aidan Smith run for 5 yds to the MchSt 23 for a 1ST down,5,0.6091152820671935
1248,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221526,401112215104995392,4,0,45,1,10,77,23,Pass Incompletion,Aidan Smith pass incomplete,0,-0.4181180581276075
1249,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221526,401112215104995904,4,0,40,2,10,77,23,Pass Incompletion,Aidan Smith pass incomplete,0,-0.550474767221999
1252,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221526,401112215104997888,4,0,20,3,10,77,23,Rush,Drake Anderson run for 9 yds to the MchSt 14,9,0.537348154023615
1247,Northwestern,Big Ten,10,Michigan State,Big Ten,31,40111221526,401112215104998592,4,0,13,4,1,86,14,Rush,Drake Anderson run for a loss of 1 yard to the MchSt 15,-1,-3.90477765060278
1255,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223610,401112236102974720,2,2,52,3,9,35,65,Kickoff Return (Offense),"Trey Finison kickoff for 61 yds , Cam Wiley return for 20 yds to the Minn 24",20,
1266,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223611,401112236102986176,2,1,37,1,10,12,88,Rush,Drake Anderson run for 2 yds to the Nwest 14,2,-0.24856252157946201
1262,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223611,401112236102988928,2,1,10,2,8,14,86,Rush,Andrew Marty run for 5 yds to the Nwest 19,5,0.04647797902326367
1263,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223611,401112236102995072,2,0,48,4,1,21,79,Timeout,"Timeout MINNESOTA, clock 00:48",0,
1265,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223611,401112236102995072,2,0,48,3,3,19,81,Rush,Jesse Brown run for 2 yds to the Nwest 21,2,-0.17643979769615736
1264,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223611,401112236102996032,2,0,39,4,1,21,79,Punt,"Andrew David punt for 35 yds , Demetrius Douglas returns for 2 yds to the Minn 46 Demetrius Douglas fumbled, recovered by Minn Demetrius Douglas",2,
1274,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223613,401112236102996480,2,0,34,1,10,40,60,Pass Reception,Andrew Marty pass complete to Riley Lees for 1 yd to the Nwest 41,1,-0.9114215282702052
1273,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223613,401112236102997184,2,0,27,2,9,41,59,Timeout,"Timeout NORTHWESTERN, clock 00:27",0,
1270,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223613,401112236102997312,2,0,26,2,9,41,59,Penalty,"NORTHWESTERN Penalty, Offensive Holding (-10 Yards) to the Nwest 31",-10,
1269,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223613,401112236102998528,2,0,14,2,19,31,69,Rush,Andrew Marty run for 6 yds to the Nwest 37,6,0.0894834575432828
1271,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223613,401112236102998912,2,0,10,3,13,37,63,Timeout,"Timeout NORTHWESTERN, clock 00:10",0,
1268,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223613,401112236102999872,2,0,0,0,13,0,100,End of Half,End of 2nd Quarter,0,
1272,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223613,401112236102999872,2,0,0,3,13,37,63,Rush,Evan Hull run for 6 yds to the Nwest 43,6,0.10982956434326319
1275,Northwestern,Big Ten,9,Minnesota,Big Ten,21,40111223614,401112236103849920,3,15,0,1,10,35,65,Kickoff,Trey Finison kickoff for 38 yds,0,
1298,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103904576,3,9,53,1,10,36,64,Pass Incompletion,Andrew Marty pass incomplete,0,-1.041155320344064
1295,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103906112,3,9,38,2,10,36,64,Rush,Andrew Marty run for 3 yds to the Nwest 39,3,-0.2715344290511279
1299,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103909120,3,9,8,3,7,39,61,Pass Reception,Andrew Marty pass complete to Riley Lees for 12 yds to the Minn 49 for a 1ST down,12,2.6975518055332746
1300,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103915328,3,8,46,1,10,51,49,Pass Reception,Andrew Marty pass complete to Trey Pugh for 8 yds to the Minn 41,8,0.8169103744621043
1287,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103918208,3,8,17,2,2,59,41,Rush,Evan Hull run for 3 yds to the Minn 38 for a 1ST down,3,-0.149172471410044
1288,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103924224,3,7,57,1,10,62,38,Penalty,"Marty, Andrew pass incomplete to Lees, Riley, PENALTY NORTHWSTRN ineligible downfield on pass (Gerak, Sam) 5 yards to the MINNESOTA43, NO PLAY.",-5,
1303,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103924992,3,7,49,1,15,57,43,Rush,Andrew Marty run for 9 yds to the Minn 34,9,0.7617713407747716
1297,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103927808,3,7,21,2,6,66,34,Rush,Drake Anderson run for no gain to the Minn 34,0,-0.8356244462696232
1301,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103934720,3,6,52,3,6,66,34,Rush,Drake Anderson run for 9 yds to the Minn 25 for a 1ST down,9,1.3105955431615097
1296,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103937088,3,6,28,1,10,75,25,Pass Reception,Andrew Marty pass complete to Drake Anderson for 8 yds to the Minn 17,8,0.478161110671337
1293,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103944000,3,5,59,2,2,83,17,Rush,Andrew Marty run for no gain to the Minn 17,0,-0.5535903430999805
1294,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103947328,3,5,26,3,2,83,17,Rush,Drake Anderson run for 1 yd to the Minn 16,1,-0.3959420955390553
1292,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103954816,3,4,51,4,1,84,16,Rush,Andrew Marty run for 3 yds to the Minn 13 for a 1ST down,3,0.6325264751879093
1291,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103958208,3,4,17,1,10,89,11,Rush,"Andrew Marty run for 2 yds to the Minn 11 for a 1ST down MINNESOTA Penalty, Personal Foul (Mariano Sori-Marin) to the Minn 5 for a 1ST down",8,0.4458816745421395
1290,Northwestern,Big Ten,9,Minnesota,Big Ten,28,40111223615,401112236103964672,3,3,52,1,5,95,5,Rush,Evan Hull run for 3 yds to the Minn 2,3,-0.184155684763349
1289,Northwestern,Big Ten,16,Minnesota,Big Ten,28,40111223615,401112236103967232,3,3,27,2,2,98,2,Rushing Touchdown,Andrew Marty 2 Yd Run (Charlie Kuhbander Kick),2,2.067936525322223
1305,Northwestern,Big Ten,16,Minnesota,Big Ten,28,40111223616,401112236103967232,3,3,27,2,7,35,65,Kickoff,"Trey Finison kickoff for 55 yds , Demetrius Douglas return for 28 yds to the Minn 38 Demetrius Douglas fumbled, forced by Coco Azema, recovered by Minn Calvin Swenson",28,
1321,Northwestern,Big Ten,16,Minnesota,Big Ten,35,40111223617,401112236104868608,4,13,13,1,10,38,62,Rush,Evan Hull run for no gain to the Nwest 38,0,-1.087995077167328
1322,Northwestern,Big Ten,16,Minnesota,Big Ten,35,40111223617,401112236104876288,4,12,36,2,10,38,62,Rush,Andrew Marty run for 4 yds to the Nwest 42,4,-0.126245501854279
1318,Northwestern,Big Ten,16,Minnesota,Big Ten,35,40111223617,401112236104879232,4,12,7,3,6,42,58,Pass Incompletion,Andrew Marty pass incomplete to Andrew Marty,0,-0.6401731194806475
1320,Northwestern,Big Ten,16,Minnesota,Big Ten,35,40111223617,401112236104884608,4,11,53,4,6,42,58,Punt,Daniel Kubiuk punt for 58 yds for a touchback,0,
1344,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104939008,4,6,9,1,10,23,77,Pass Reception,Andrew Marty pass complete to Riley Lees for 40 yds to the Minn 37 for a 1ST down,40,3.1589484627126536
1343,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104945920,4,5,40,1,10,63,37,Pass Reception,Andrew Marty pass complete to Ramaud Chiaokhiao-Bowman for 6 yds to the Minn 31,6,0.2454411832668482
1342,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104949824,4,5,1,2,4,69,31,Rush,Drake Anderson run for 3 yds to the Minn 28,3,-0.2359116020761503
1336,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104955904,4,4,40,3,1,72,28,Penalty,"MINNESOTA Penalty, Defensive Offside (Esezi Otomewo) to the Minn 23 for a 1ST down",5,
1337,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104958784,4,4,11,1,10,77,23,Penalty,"MINNESOTA Penalty, Defensive Offside (5 Yards) to the Minn 18",5,
1341,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104964032,4,3,59,1,5,82,18,Rush,Andrew Marty run for 4 yds to the Minn 14,4,-0.02249372244021
1340,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104966976,4,3,29,2,1,86,14,Rush,Drake Anderson run for 7 yds to the Minn 7 for a 1ST down,7,-0.169561682999164
1338,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104968512,4,3,14,1,7,93,7,Rush,Drake Anderson run for 4 yds to the Minn 3,4,-0.014669983632882
1339,Northwestern,Big Ten,16,Minnesota,Big Ten,38,40111223619,401112236104975616,4,2,43,2,3,97,3,Rush,Drake Anderson run for 2 yds to the Minn 1,2,-0.242573615219457
1335,Northwestern,Big Ten,22,Minnesota,Big Ten,38,40111223619,401112236104979776,4,2,1,3,1,99,1,Rushing Touchdown,"Andrew Marty run for 1 yd for a TD Timeout NORTHWESTERN, clock 02:01 (Two-Point Conversion failed )",1,2.45399822917955
1348,Northwestern,Big Ten,22,Minnesota,Big Ten,38,40111223620,401112236104979776,4,2,1,3,4,35,65,Kickoff,"Drew Luckenbaugh kickoff for 13 yds NORTHWESTERN Penalty, Illegal Procedure (-5 Yards) to the Nwest 43",8,
1351,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224210,401112242102948416,2,5,15,1,0,65,65,Kickoff,"Trey Finison kickoff for 65 yds , Wan'Dale Robinson return for 19 yds to the Neb 19",19,
1355,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,3,6,64,64,Pass Reception,Aidan Smith pass complete to Riley Lees for 15 yds to the Neb 49 for a 1ST down,15,2.7777638740411987
1356,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,2,7,65,65,Rush,Drake Anderson run for 1 yd to the Nwest 36,1,-0.642390586087778
1357,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,3,2,41,41,Rush,Aidan Smith run for 4 yds to the Neb 37 for a 1ST down,4,0.9927838055600838
1358,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,1,10,49,49,Pass Reception,Aidan Smith pass complete to Berkeley Holman for 2 yds to the Neb 47,2,-0.6159141942829951
1359,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,1,10,68,68,Rush,Drake Anderson run for 3 yds to the Nwest 35,3,-0.3783931239488095
1360,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,4,10,37,37,Penalty,"NORTHWESTERN Penalty, delay of game (-5 Yards) to the Neb 42",-5,
1361,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,4,15,42,42,Punt,"Daniel Kubiuk punt for 33 yds, fair catch by JD Spielman at the Neb 9",0,
1362,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,1,10,37,37,Pass Incompletion,Aidan Smith pass incomplete to Kyric McGowan,0,-0.7519361608312708
1363,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,2,10,37,37,Pass Incompletion,Aidan Smith pass incomplete,0,-0.965964585356966
1364,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,3,10,37,37,Pass Incompletion,Aidan Smith pass incomplete to JJ Jefferson,0,-1.0141995897501808
1365,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224211,401112242102965184,2,3,47,2,8,47,47,Pass Reception,Aidan Smith pass complete to JJ Jefferson for 6 yds to the Neb 41,6,0.3340523088834164
1373,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224213,401112242102996800,2,0,31,1,10,63,63,Pass Reception,Aidan Smith pass complete to John Moten IV for 8 yds to the Nwest 45,8,1.0359877217814513
1376,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224213,401112242102996800,2,0,31,2,2,55,55,Pass Reception,Aidan Smith pass complete to Riley Lees for 9 yds to the Neb 46 for a 1ST down,9,0.4712356636618347
1374,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224213,401112242102999424,2,0,5,1,10,46,46,Timeout,"Timeout NORTHWESTERN, clock 00:05",0,
1377,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224213,401112242102999424,2,0,5,1,10,46,46,Sack,Aidan Smith sacked by Ben Stille and Caleb Tannor for a loss of 1 yard to the Neb 47,-1,-1.2569748578032964
1375,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224213,401112242102999424,2,0,0,0,10,0,0,End of Half,End of 2nd Quarter,0,
1380,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224214,401112242103849920,3,15,0,2,11,65,65,Kickoff,Trey Finison kickoff for 65 yds for a touchback,0,
1383,Northwestern,Big Ten,3,Nebraska,Big Ten,10,40111224215,401112242103868416,3,13,15,1,10,58,58,Rush,Drake Anderson run for 12 yds to the Neb 46 for a 1ST down,12,1.0184158039048512
